Customer Id,Customer Name,Email,Location,Marital Status,Income Level,Frequency,Occupation,Age,Gender,Subscription Status,Payment Method,,Interest,Category,Item Purchased
2088,Daniel Evans,daniel.evans@outlook.com,Thane,Single,2000000,Monthly,Doctor,41,Male,Yes,Cash,,"Technology, Electronics, Photography, Fitness",Watches,Digital
2089,Darrell Christian,darrell.christian@hotmail.com,Agra,Single,100000,Yearly,Engineer,39,Female,Yes,Cash,,"Technology, Cars, Photography",Automobiles,Sedan
2090,Eddie White,eddie.white@yahoo.com,Ahmedabad,Married,2900000,Yearly,Chef,38,Male,No,Cash,,"Writing, Reading, Yoga",Books,Self-Help
2091,Jessica Murphy,jessica.murphy@hotmail.com,Vadodara,Single,1700000,Yearly,Lawyer,61,Male,Yes,Credit Card,,"Shopping, Fashion, Music, Dancing",Clothes,Dress
2092,Edwin Johnson,edwin.johnson@hotmail.com,Surat,Married,200000,Quarterly,Chef,38,Male,No,Venmo,,"Writing, Reading, Travel",Books,History
2093,William Mitchell,william.mitchell@gmail.com,Surat,Married,1900000,Monthly,Chef,34,Female,Yes,Cash,,"Technology, Gadgets, Movies, Reading",Smartphones,iPhone
2094,Michelle Mccarthy,michelle.mccarthy@yahoo.com,Varanasi,Married,1700000,Yearly,Artist,30,Female,No,Debit Card,,"Fashion, Beauty, Yoga",Beauty Products,Hair Dryer
2095,Scott Fields,scott.fields@hotmail.com,Srinagar,Single,2300000,Half Yearly,Lawyer,18,Female,Yes,Bank Transfer,,"Gadgets, Technology, Writing",Smartphones,Google Pixel
2096,Kenneth Campos,kenneth.campos@outlook.com,Kanpur,Single,2900000,Monthly,Manager,61,Female,No,Cash,,"Reading, Writing, Travel",Books,Non-Fiction
2097,Kendra Martinez,kendra.martinez@outlook.com,Patna,Married,300000,Monthly,Lawyer,62,Male,No,Cash,,"Technology, Cars, Dancing",Automobiles,Electric Car
2098,Paul Smith PhD,paul.smith.phd@hotmail.com,Srinagar,Married,2100000,Quarterly,Engineer,55,Female,No,Cash,,"Beauty, Fashion, Gardening",Beauty Products,Conditioner
2099,Ian Brown,ian.brown@hotmail.com,Kanpur,Married,1400000,Monthly,Entrepreneur,49,Male,Yes,PayPal,,"Electronics, Technology, Art",Watches,Luxury Watch
2100,Yolanda Raymond,yolanda.raymond@gmail.com,Bangalore,Single,2000000,Yearly,Banker,58,Male,No,Cash,,"Fashion, Shopping, Movies",Clothes,Dress
2101,Shane Winters,shane.winters@outlook.com,Varanasi,Married,700000,Quarterly,Entrepreneur,55,Female,Yes,Venmo,,"Fashion, Beauty, Travel, Movies",Beauty Products,Conditioner
2102,James Garcia,james.garcia@gmail.com,Bangalore,Married,2000000,Quarterly,Doctor,24,Female,Yes,Credit Card,,"Technology, Gadgets, Movies, Electronics",Smartphones,Huawei
2103,Lisa Porter,lisa.porter@yahoo.com,Thane,Married,300000,Monthly,Banker,33,Female,Yes,Venmo,,"Gadgets, Technology, Sports",Smartphones,OnePlus
2104,Charles Weaver,charles.weaver@hotmail.com,Hyderabad,Single,1200000,Half Yearly,Lawyer,40,Male,No,Credit Card,,"Shopping, Fashion, Hiking, Music",Clothes,Shoes
2105,Benjamin Copeland,benjamin.copeland@yahoo.com,Kolkata,Married,2400000,Half Yearly,Teacher,26,Male,Yes,Credit Card,,"Gadgets, Technology, Reading",Smartphones,Samsung Galaxy
2106,Brian Flores,brian.flores@hotmail.com,Vadodara,Married,1000000,Quarterly,Doctor,44,Female,Yes,Bank Transfer,,"Cars, Technology, Sports, Photography",Automobiles,Sedan
2107,Angel Smith Jr.,angel.smith.jr.@gmail.com,Ahmedabad,Single,2500000,Yearly,Artist,39,Female,No,Bank Transfer,,"Fashion, Shopping, Travel, Yoga",Clothes,Jeans
2108,Kevin Watson,kevin.watson@outlook.com,Vadodara,Single,1600000,Monthly,Artist,65,Female,No,Cash,,"Electronics, Technology, Fitness, Gardening",Watches,Smartwatch
2109,Matthew Garcia,matthew.garcia@yahoo.com,Kolkata,Married,600000,Yearly,Artist,43,Female,Yes,Bank Transfer,,"Technology, Gadgets, Music, Cycling",Smartphones,Huawei
2110,James Jones,james.jones@yahoo.com,Thane,Married,2300000,Yearly,Chef,42,Female,Yes,Credit Card,,"Technology, Electronics, Fashion, Cooking",Watches,Luxury Watch
2111,Linda Arnold,linda.arnold@hotmail.com,Surat,Single,2300000,Monthly,Banker,26,Male,Yes,PayPal,,"Shopping, Fashion, Gaming",Clothes,Jeans
2112,James Rodriguez,james.rodriguez@outlook.com,Mumbai,Married,1900000,Quarterly,Engineer,20,Female,No,Bank Transfer,,"Technology, Electronics, Cycling, Art",Watches,Luxury Watch
2113,Heather Rivera,heather.rivera@gmail.com,Kanpur,Married,600000,Yearly,Manager,33,Female,No,Debit Card,,"Cars, Technology, Photography",Automobiles,SUV
2114,Pamela Mack,pamela.mack@hotmail.com,Delhi,Married,2400000,Quarterly,Chef,48,Male,No,Cash,,"Shopping, Fashion, Art, Technology",Clothes,Skirt
2115,Jonathan Turner,jonathan.turner@gmail.com,Agra,Married,1900000,Monthly,Engineer,18,Female,Yes,Cash,,"Technology, Gadgets, Cycling, Dancing",Smartphones,Google Pixel
2116,Kathleen Harris,kathleen.harris@yahoo.com,Bangalore,Married,2700000,Yearly,Artist,54,Male,No,Debit Card,,"Reading, Writing, Technology",Books,Fiction
2117,Todd Calderon,todd.calderon@yahoo.com,Hyderabad,Married,1200000,Yearly,Banker,66,Male,No,Venmo,,"Electronics, Technology, Fitness",Watches,Analog
2118,Melissa Short,melissa.short@hotmail.com,Srinagar,Married,1700000,Quarterly,Doctor,28,Female,Yes,Credit Card,,"Reading, Writing, Painting, Dancing",Books,Science
2119,Nancy Frederick,nancy.frederick@outlook.com,Surat,Married,2100000,Monthly,Banker,24,Female,Yes,PayPal,,"Writing, Reading, Travel, Gaming",Books,Science
2120,Michael Marquez,michael.marquez@hotmail.com,Patna,Single,2400000,Monthly,Lawyer,58,Male,Yes,Venmo,,"Fashion, Shopping, Painting, Art",Clothes,Jeans
2121,Tammy Hines,tammy.hines@outlook.com,Delhi,Single,1900000,Half Yearly,Manager,59,Female,No,Cash,,"Electronics, Technology, Dancing, Cycling",Watches,Sports Watch
2122,Ashley Martin,ashley.martin@hotmail.com,Visakhapatnam,Single,1100000,Half Yearly,Doctor,32,Male,Yes,Cash,,"Writing, Reading, Gaming",Books,Biography
2123,Maurice Lutz,maurice.lutz@outlook.com,Varanasi,Married,700000,Half Yearly,Lawyer,48,Female,Yes,PayPal,,"Writing, Reading, Technology",Books,Biography
2124,Charles Harris,charles.harris@outlook.com,Visakhapatnam,Single,2500000,Quarterly,Chef,20,Male,No,Credit Card,,"Technology, Electronics, Fitness, Reading",Watches,Analog
2125,Kathleen Perry,kathleen.perry@hotmail.com,Thane,Single,3000000,Monthly,Chef,41,Female,Yes,Debit Card,,"Shopping, Fashion, Technology, Art",Clothes,Jacket
2126,Mark Barnett,mark.barnett@outlook.com,Srinagar,Married,2400000,Quarterly,Banker,42,Female,No,Debit Card,,"Beauty, Fashion, Technology",Beauty Products,Perfume
2127,Christina Lucas,christina.lucas@gmail.com,Vadodara,Single,600000,Half Yearly,Lawyer,48,Male,No,Cash,,"Cars, Technology, Yoga",Automobiles,SUV
2128,Shannon Ruiz,shannon.ruiz@yahoo.com,Ahmedabad,Married,2700000,Yearly,Teacher,48,Male,No,Credit Card,,"Technology, Cars, Electronics",Automobiles,Luxury Car
2129,Kelli Mooney,kelli.mooney@gmail.com,Bangalore,Married,2400000,Quarterly,Lawyer,27,Male,Yes,Venmo,,"Technology, Gadgets, Fashion",Smartphones,Xiaomi
2130,Kevin Bruce,kevin.bruce@hotmail.com,Indore,Married,100000,Quarterly,Engineer,20,Female,No,Debit Card,,"Fashion, Beauty, Travel",Beauty Products,Hair Dryer
2131,Evan Freeman,evan.freeman@gmail.com,Srinagar,Married,2200000,Monthly,Banker,66,Male,No,Cash,,"Beauty, Fashion, Dancing, Hiking",Beauty Products,Perfume
2132,Nancy Smith,nancy.smith@hotmail.com,Jaipur,Married,2500000,Half Yearly,Manager,66,Female,Yes,Cash,,"Shopping, Fashion, Gaming, Yoga",Clothes,Jacket
2133,Gerald Knight,gerald.knight@outlook.com,Hyderabad,Single,900000,Half Yearly,Artist,29,Female,No,Debit Card,,"Technology, Cars, Art, Music",Automobiles,Luxury Car
2134,Thomas Hoffman,thomas.hoffman@gmail.com,Srinagar,Married,2300000,Quarterly,Teacher,62,Female,Yes,Cash,,"Fashion, Shopping, Gaming",Clothes,Jeans
2135,Deanna Miles,deanna.miles@outlook.com,Bangalore,Single,300000,Monthly,Lawyer,55,Male,Yes,Bank Transfer,,"Technology, Cars, Gaming",Automobiles,Convertible
2136,Nicole Pierce,nicole.pierce@hotmail.com,Indore,Single,1200000,Half Yearly,Teacher,51,Male,No,Cash,,"Reading, Writing, Fitness, Cycling",Books,History
2137,Helen Benson,helen.benson@hotmail.com,Pune,Single,2600000,Half Yearly,Doctor,30,Male,Yes,Debit Card,,"Gadgets, Technology, Gardening, Cycling",Smartphones,iPhone
2138,Bryan Peterson,bryan.peterson@outlook.com,Lucknow,Single,1900000,Quarterly,Artist,39,Male,No,Bank Transfer,,"Fashion, Shopping, Cycling, Fitness",Clothes,Shoes
2139,Michelle Keller,michelle.keller@gmail.com,Jaipur,Single,1300000,Half Yearly,Chef,28,Female,Yes,Cash,,"Gadgets, Technology, Yoga",Smartphones,OnePlus
2140,Brenda Donaldson,brenda.donaldson@outlook.com,Pune,Single,900000,Half Yearly,Banker,54,Female,No,Debit Card,,"Reading, Writing, Dancing",Books,Biography
2141,Rodney Smith,rodney.smith@outlook.com,Delhi,Married,2300000,Quarterly,Manager,28,Male,Yes,Credit Card,,"Reading, Writing, Art",Books,Biography
2142,Christy Thornton,christy.thornton@gmail.com,Chennai,Married,3000000,Quarterly,Chef,64,Female,Yes,Cash,,"Technology, Cars, Gaming, Art",Automobiles,Hatchback
2143,Albert Adams,albert.adams@yahoo.com,Chennai,Married,400000,Yearly,Banker,50,Male,No,Cash,,"Writing, Reading, Music, Yoga",Books,Non-Fiction
2144,Carly Rogers,carly.rogers@outlook.com,Agra,Married,200000,Half Yearly,Entrepreneur,45,Female,No,Cash,,"Technology, Electronics, Fashion",Watches,Digital
2145,Heather Russell,heather.russell@yahoo.com,Indore,Married,2200000,Monthly,Entrepreneur,33,Female,Yes,Debit Card,,"Beauty, Fashion, Writing, Gardening",Beauty Products,Shampoo
2146,James Glenn,james.glenn@gmail.com,Patna,Single,300000,Quarterly,Entrepreneur,62,Female,Yes,Debit Card,,"Beauty, Fashion, Painting",Beauty Products,Lipstick
2147,Henry Heath,henry.heath@hotmail.com,Surat,Single,900000,Yearly,Doctor,47,Male,No,Debit Card,,"Gadgets, Technology, Fashion, Travel",Smartphones,Huawei
2148,Dr. Cynthia Weaver,dr..cynthia.weaver@hotmail.com,Mumbai,Married,2200000,Quarterly,Lawyer,18,Male,Yes,Venmo,,"Cars, Technology, Gardening, Cooking",Automobiles,SUV
2149,Michelle Conley,michelle.conley@gmail.com,Varanasi,Single,1100000,Yearly,Banker,42,Female,No,PayPal,,"Gadgets, Technology, Cycling",Smartphones,Google Pixel
2150,Stephanie Adams,stephanie.adams@hotmail.com,Jaipur,Single,3000000,Monthly,Artist,41,Male,Yes,Bank Transfer,,"Technology, Electronics, Reading, Travel",Watches,Analog
2151,Jennifer Smith,jennifer.smith@yahoo.com,Lucknow,Single,1800000,Quarterly,Manager,42,Male,Yes,Credit Card,,"Beauty, Fashion, Painting",Beauty Products,Perfume
2152,Jacob Bates,jacob.bates@hotmail.com,Pune,Single,500000,Half Yearly,Lawyer,70,Female,No,Cash,,"Technology, Electronics, Yoga, Hiking",Watches,Sports Watch
2153,Sabrina Hudson,sabrina.hudson@hotmail.com,Jaipur,Single,2600000,Quarterly,Engineer,70,Female,No,Debit Card,,"Beauty, Fashion, Music, Writing",Beauty Products,Face Cream
2154,Lisa Moore,lisa.moore@gmail.com,Agra,Married,100000,Monthly,Teacher,23,Male,Yes,PayPal,,"Cars, Technology, Gardening, Photography",Automobiles,Convertible
2155,Bailey Gonzalez,bailey.gonzalez@yahoo.com,Lucknow,Single,2500000,Quarterly,Teacher,21,Female,No,PayPal,,"Shopping, Fashion, Gardening, Fitness",Clothes,T-Shirt
2156,Megan Swanson,megan.swanson@gmail.com,Lucknow,Single,1400000,Monthly,Manager,20,Male,No,PayPal,,"Technology, Gadgets, Electronics, Travel",Smartphones,Google Pixel
2157,Michael Johnson,michael.johnson@outlook.com,Agra,Married,2100000,Monthly,Teacher,32,Male,No,Debit Card,,"Technology, Electronics, Fitness, Art",Watches,Luxury Watch
2158,Darlene Hill,darlene.hill@gmail.com,Lucknow,Single,2200000,Half Yearly,Manager,43,Female,Yes,PayPal,,"Fashion, Beauty, Painting, Writing",Beauty Products,Hair Dryer
2159,Benjamin Hogan,benjamin.hogan@hotmail.com,Thane,Single,2000000,Half Yearly,Doctor,37,Female,Yes,Credit Card,,"Fashion, Shopping, Cooking",Clothes,Shoes
2160,Wendy Sanchez,wendy.sanchez@gmail.com,Hyderabad,Single,600000,Half Yearly,Artist,28,Male,Yes,Venmo,,"Beauty, Fashion, Painting, Photography",Beauty Products,Face Cream
2161,Shawn Murphy,shawn.murphy@gmail.com,Indore,Married,1000000,Quarterly,Doctor,38,Male,Yes,PayPal,,"Shopping, Fashion, Cooking",Clothes,Jacket
2162,Kimberly Chung,kimberly.chung@hotmail.com,Ahmedabad,Single,1300000,Quarterly,Artist,70,Female,Yes,Debit Card,,"Fashion, Beauty, Sports",Beauty Products,Face Cream
2163,Shannon Todd,shannon.todd@hotmail.com,Ahmedabad,Married,1300000,Quarterly,Entrepreneur,24,Female,No,Cash,,"Technology, Cars, Fashion",Automobiles,Hatchback
2164,Ana Wright,ana.wright@hotmail.com,Vadodara,Married,1600000,Half Yearly,Entrepreneur,21,Female,Yes,Debit Card,,"Cars, Technology, Art, Hiking",Automobiles,Hatchback
2165,Holly Reilly,holly.reilly@yahoo.com,Vadodara,Single,2300000,Half Yearly,Doctor,29,Female,Yes,Bank Transfer,,"Writing, Reading, Photography, Music",Books,Self-Help
2166,Karina Phillips,karina.phillips@yahoo.com,Srinagar,Single,3000000,Monthly,Chef,19,Female,Yes,Venmo,,"Cars, Technology, Painting",Automobiles,Sedan
2167,Randy Frazier,randy.frazier@gmail.com,Indore,Single,2600000,Yearly,Lawyer,33,Female,Yes,Venmo,,"Fashion, Shopping, Yoga, Travel",Clothes,Shoes
2168,Angela Lyons,angela.lyons@outlook.com,Jaipur,Married,2500000,Monthly,Engineer,42,Male,No,Cash,,"Technology, Electronics, Music, Art",Watches,Sports Watch
2169,Nancy Marshall,nancy.marshall@hotmail.com,Bangalore,Married,2000000,Half Yearly,Manager,43,Male,No,Credit Card,,"Cars, Technology, Electronics",Automobiles,Sedan
2170,David Castro,david.castro@gmail.com,Agra,Single,2100000,Monthly,Doctor,68,Male,No,Cash,,"Beauty, Fashion, Technology, Writing",Beauty Products,Perfume
2171,Joseph Salinas,joseph.salinas@hotmail.com,Visakhapatnam,Single,900000,Monthly,Chef,24,Female,No,PayPal,,"Shopping, Fashion, Art, Technology",Clothes,Jeans
2172,Heather Alvarez,heather.alvarez@gmail.com,Srinagar,Single,2000000,Half Yearly,Artist,29,Male,No,Cash,,"Fashion, Beauty, Cooking, Travel",Beauty Products,Face Cream
2173,Mark Hill,mark.hill@outlook.com,Lucknow,Married,800000,Monthly,Manager,47,Male,No,Venmo,,"Technology, Electronics, Hiking",Watches,Sports Watch
2174,Michael Green,michael.green@hotmail.com,Hyderabad,Single,1500000,Half Yearly,Artist,40,Female,Yes,PayPal,,"Technology, Cars, Fashion, Gardening",Automobiles,SUV
2175,Cynthia Mendoza,cynthia.mendoza@hotmail.com,Kolkata,Married,1800000,Half Yearly,Manager,24,Male,No,Bank Transfer,,"Fashion, Beauty, Hiking, Technology",Beauty Products,Hair Dryer
2176,Destiny Chan,destiny.chan@outlook.com,Kolkata,Single,1100000,Half Yearly,Manager,39,Female,Yes,Credit Card,,"Writing, Reading, Art, Yoga",Books,Biography
2177,Tiffany Hodges,tiffany.hodges@gmail.com,Chennai,Single,1800000,Monthly,Manager,47,Male,Yes,Debit Card,,"Electronics, Technology, Dancing",Watches,Analog
2178,Adam Manning,adam.manning@gmail.com,Pune,Married,1200000,Quarterly,Lawyer,39,Male,No,Credit Card,,"Shopping, Fashion, Writing, Gaming",Clothes,Dress
2179,Bradley Baxter,bradley.baxter@yahoo.com,Ahmedabad,Single,1300000,Quarterly,Lawyer,46,Female,No,Credit Card,,"Reading, Writing, Electronics, Hiking",Books,Biography
2180,Jason Floyd,jason.floyd@gmail.com,Lucknow,Single,2600000,Monthly,Manager,69,Male,Yes,PayPal,,"Fashion, Beauty, Music",Beauty Products,Perfume
2181,Christina Brady,christina.brady@yahoo.com,Vadodara,Married,2900000,Monthly,Doctor,62,Male,Yes,Cash,,"Fashion, Shopping, Music",Clothes,Jacket
2182,Jill Beck,jill.beck@gmail.com,Patna,Married,2800000,Yearly,Entrepreneur,33,Female,Yes,Credit Card,,"Technology, Cars, Sports",Automobiles,Hatchback
2183,Tammy Mcknight,tammy.mcknight@gmail.com,Delhi,Single,2000000,Half Yearly,Teacher,41,Female,No,Debit Card,,"Fashion, Beauty, Music, Fitness",Beauty Products,Conditioner
2184,Keith Archer,keith.archer@yahoo.com,Vadodara,Married,100000,Quarterly,Doctor,31,Male,No,Credit Card,,"Fashion, Shopping, Photography",Clothes,T-Shirt
2185,Nicole Doyle,nicole.doyle@outlook.com,Patna,Married,800000,Yearly,Chef,52,Male,No,Cash,,"Fashion, Shopping, Fitness, Travel",Clothes,Skirt
2186,Katrina Lane,katrina.lane@yahoo.com,Varanasi,Single,700000,Half Yearly,Engineer,68,Male,No,Venmo,,"Cars, Technology, Gaming, Photography",Automobiles,Electric Car
2187,Patricia Bell,patricia.bell@outlook.com,Visakhapatnam,Single,400000,Quarterly,Chef,49,Male,No,PayPal,,"Writing, Reading, Painting",Books,Biography
2188,Sarah Dunlap,sarah.dunlap@hotmail.com,Kanpur,Single,1900000,Quarterly,Banker,68,Male,No,PayPal,,"Technology, Electronics, Hiking",Watches,Luxury Watch
2189,Richard Castaneda,richard.castaneda@gmail.com,Agra,Married,2900000,Monthly,Banker,69,Male,Yes,Venmo,,"Writing, Reading, Painting",Books,Non-Fiction
2190,Christina Jones,christina.jones@yahoo.com,Chennai,Married,2800000,Half Yearly,Chef,65,Female,Yes,PayPal,,"Cars, Technology, Gardening, Reading",Automobiles,Luxury Car
2191,Tiffany Kelly,tiffany.kelly@outlook.com,Kanpur,Single,2900000,Quarterly,Entrepreneur,36,Female,Yes,PayPal,,"Technology, Electronics, Movies",Watches,Digital
2192,Jessica Farrell,jessica.farrell@outlook.com,Patna,Single,1500000,Yearly,Chef,18,Male,No,Venmo,,"Technology, Gadgets, Electronics, Movies",Smartphones,OnePlus
2193,Sarah Miller,sarah.miller@gmail.com,Chennai,Married,600000,Monthly,Entrepreneur,18,Female,Yes,Venmo,,"Reading, Writing, Fitness",Books,Self-Help
2194,Rachel Johnson,rachel.johnson@gmail.com,Chennai,Married,800000,Quarterly,Banker,39,Female,No,Venmo,,"Fashion, Beauty, Writing, Music",Beauty Products,Perfume
2195,Sheri Zimmerman,sheri.zimmerman@gmail.com,Mumbai,Single,200000,Quarterly,Manager,61,Female,Yes,Credit Card,,"Fashion, Beauty, Gardening",Beauty Products,Conditioner
2196,Jeffrey West,jeffrey.west@gmail.com,Jaipur,Single,1600000,Quarterly,Manager,26,Male,Yes,Cash,,"Gadgets, Technology, Music, Art",Smartphones,Samsung Galaxy
2197,Tyler Thompson,tyler.thompson@gmail.com,Ahmedabad,Married,2600000,Quarterly,Artist,43,Male,No,Venmo,,"Fashion, Beauty, Electronics, Dancing",Beauty Products,Hair Dryer
2198,Richard Kaiser,richard.kaiser@yahoo.com,Varanasi,Married,1900000,Yearly,Artist,61,Male,No,Venmo,,"Beauty, Fashion, Art, Sports",Beauty Products,Conditioner
2199,Rachel Robertson,rachel.robertson@gmail.com,Bangalore,Married,2100000,Monthly,Doctor,28,Male,No,Debit Card,,"Shopping, Fashion, Cycling, Art",Clothes,Shoes
2200,Amber Simmons,amber.simmons@yahoo.com,Surat,Single,3000000,Quarterly,Engineer,26,Male,No,Cash,,"Cars, Technology, Electronics",Automobiles,SUV
2201,Tracy Le,tracy.le@gmail.com,Jaipur,Single,1700000,Monthly,Doctor,59,Female,Yes,Debit Card,,"Beauty, Fashion, Reading, Fitness",Beauty Products,Face Cream
2202,Brian Anderson,brian.anderson@gmail.com,Varanasi,Married,2800000,Monthly,Artist,69,Female,Yes,Venmo,,"Beauty, Fashion, Fitness, Gardening",Beauty Products,Conditioner
2203,John Hawkins,john.hawkins@outlook.com,Agra,Single,1000000,Monthly,Lawyer,38,Male,Yes,Debit Card,,"Writing, Reading, Fitness",Books,Biography
2204,Ashley Glover,ashley.glover@yahoo.com,Indore,Married,1400000,Yearly,Chef,45,Female,No,Bank Transfer,,"Technology, Electronics, Cooking",Watches,Analog
2205,Joshua Wilson,joshua.wilson@hotmail.com,Varanasi,Single,1000000,Half Yearly,Artist,50,Female,No,Credit Card,,"Reading, Writing, Music, Cooking",Books,Biography
2206,Alan Juarez,alan.juarez@hotmail.com,Varanasi,Married,900000,Yearly,Artist,35,Female,Yes,Cash,,"Technology, Electronics, Painting",Watches,Luxury Watch
2207,William Adkins,william.adkins@hotmail.com,Chennai,Married,700000,Monthly,Entrepreneur,42,Female,Yes,Credit Card,,"Technology, Electronics, Photography, Reading",Watches,Digital
2208,Michael Martin,michael.martin@yahoo.com,Agra,Single,2500000,Yearly,Artist,68,Male,Yes,Bank Transfer,,"Reading, Writing, Electronics, Dancing",Books,History
2209,Michael Osborn,michael.osborn@yahoo.com,Vadodara,Single,1600000,Yearly,Artist,26,Female,No,Cash,,"Electronics, Technology, Reading, Painting",Watches,Smartwatch
2210,Barbara Mendoza,barbara.mendoza@yahoo.com,Lucknow,Single,100000,Half Yearly,Artist,30,Male,No,Credit Card,,"Technology, Electronics, Gardening, Gaming",Watches,Luxury Watch
2211,Monica Love,monica.love@outlook.com,Hyderabad,Single,2100000,Yearly,Chef,54,Female,Yes,PayPal,,"Beauty, Fashion, Cycling, Movies",Beauty Products,Conditioner
2212,Frederick Sherman,frederick.sherman@outlook.com,Kolkata,Married,1400000,Quarterly,Engineer,55,Female,Yes,Credit Card,,"Fashion, Shopping, Cycling",Clothes,Dress
2213,Sara Garcia,sara.garcia@gmail.com,Vadodara,Married,100000,Half Yearly,Banker,60,Female,No,Cash,,"Technology, Cars, Fitness, Movies",Automobiles,Sedan
